kingdom	phylum	class	order	family	genus	binomial	statut	category	populationTrend	code	name	Occurs in at least one protected area	Note
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger matanim	endemic	CR	Unknown	5.1.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger orientalis	endemic	LC	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger ornatus	endemic	LC	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger rothschildi	endemic	LC	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger sericeus	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger vestitus	endemic	LC	Decreasing	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CHEIROGALEIDAE	Phaner	Phaner electromontis	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CHEIROGALEIDAE	Phaner	Phaner electromontis	endemic	EN	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CHEIROGALEIDAE	Phaner	Phaner electromontis	endemic	EN	Decreasing	2.3	Habitat & natural process restoration		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CHEIROGALEIDAE	Phaner	Phaner furcifer	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CHEIROGALEIDAE	Phaner	Phaner furcifer	endemic	EN	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CHEIROGALEIDAE	Phaner	Phaner pallescens	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CHEIROGALEIDAE	Phaner	Phaner pallescens	endemic	EN	Decreasing	6.1	Linked enterprises & livelihood alternatives		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CHEIROGALEIDAE	Phaner	Phaner parienti	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CHEIROGALEIDAE	Phaner	Phaner parienti	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pharotis	Pharotis imogene	endemic	CR	Stable	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pharotis	Pharotis imogene	endemic	CR	Stable	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pharotis	Pharotis imogene	endemic	CR	Stable	3.2	Species recovery		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pharotis	Pharotis imogene	endemic	CR	Stable	4.2	Training		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pharotis	Pharotis imogene	endemic	CR	Stable	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pharotis	Pharotis imogene	endemic	CR	Stable	5.1.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pharotis	Pharotis imogene	endemic	CR	Stable	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pharotis	Pharotis imogene	endemic	CR	Stable	2.3	Habitat & natural process restoration		
ANIMALIA	CHORDATA	MAMMALIA	DASYUROMORPHIA	DASYURIDAE	Phascolosorex	Phascolosorex doriae	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	DASYUROMORPHIA	DASYURIDAE	Phascolosorex	Phascolosorex dorsalis	endemic	LC	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Phloeomys	Phloeomys cumingi	endemic	LC	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Phloeomys	Phloeomys cumingi	endemic	LC	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Phloeomys	Phloeomys pallidus	endemic	LC	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	ECHIMYIDAE	Phyllomys	Phyllomys thomasi	endemic	EN	Decreasing	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Phyllonycteris	Phyllonycteris aphylla	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Phyllonycteris	Phyllonycteris aphylla	endemic	CR	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Phyllonycteris	Phyllonycteris aphylla	endemic	CR	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Phyllonycteris	Phyllonycteris poeyi	endemic	LC	Unknown	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Phyllonycteris	Phyllonycteris poeyi	endemic	LC	Unknown	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Phyllops	Phyllops falcatus	endemic	LC	Stable	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Phyllops	Phyllops falcatus	endemic	LC	Stable	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus angulatus	endemic	LC	Stable	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus angulatus	endemic	LC	Stable	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus angulatus	endemic	LC	Stable	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus angulatus	endemic	LC	Stable	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus angulatus	endemic	LC	Stable	2.2	Invasive/problematic species control		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus angulatus	endemic	LC	Stable	2.3	Habitat & natural process restoration		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus collinus	endemic	LC	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus endoi	endemic	NT	Decreasing	2.3	Habitat & natural process restoration		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus endoi	endemic	NT	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus endoi	endemic	NT	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus endoi	endemic	NT	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus endoi	endemic	NT	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus imbricatus	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus maderensis	endemic	VU	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus maderensis	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus maderensis	endemic	VU	Decreasing	2.3	Habitat & natural process restoration		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus minahassae	endemic	DD	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus murrayi	endemic	EX		NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus papuanus	endemic	LC	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus sturdeei	endemic	EX		NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus wattsi	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Pithecheir	Pithecheir melanurus	endemic	VU	Decreasing	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Pithecheirops	Pithecheirops otion	endemic	DD	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CAPROMYIDAE	Plagiodontia	Plagiodontia aedium	endemic	EN	Decreasing	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CAPROMYIDAE	Plagiodontia	Plagiodontia ipnaeum	endemic	EX		NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	DASYUROMORPHIA	DASYURIDAE	Planigale	Planigale novaeguineae	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Plecotus	Plecotus sardus	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Plecotus	Plecotus taivanus	endemic	NT	Decreasing	2.3	Habitat & natural process restoration		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Plecotus	Plecotus taivanus	endemic	NT	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Plecotus	Plecotus taivanus	endemic	NT	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Plecotus	Plecotus taivanus	endemic	NT	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Plecotus	Plecotus taivanus	endemic	NT	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Plecotus	Plecotus teneriffae	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	ERINACEIDAE	Podogymnura	Podogymnura aureospinula	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	ERINACEIDAE	Podogymnura	Podogymnura aureospinula	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	ERINACEIDAE	Podogymnura	Podogymnura truei	endemic	LC	Stable	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Pogonomelomys	Pogonomelomys bruijnii	endemic	LC	Decreasing	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Pogonomelomys	Pogonomelomys mayeri	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Pogonomys	Pogonomys championi	endemic	DD	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Pogonomys	Pogonomys fergussoniensis	endemic	EN	Decreasing	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Pogonomys	Pogonomys loriae	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Pogonomys	Pogonomys sylvestris	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo abelii	endemic	CR	Decreasing	5.1.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo abelii	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo abelii	endemic	CR	Decreasing	5.1.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo abelii	endemic	CR	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo abelii	endemic	CR	Decreasing	2.3	Habitat & natural process restoration		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo abelii	endemic	CR	Decreasing	3.2	Species recovery		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo abelii	endemic	CR	Decreasing	3.3.1	Reintroduction		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo abelii	endemic	CR	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo abelii	endemic	CR	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo pygmaeus	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo pygmaeus	endemic	CR	Decreasing	5.4.1	International level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo pygmaeus	endemic	CR	Decreasing	5.1.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo pygmaeus	endemic	CR	Decreasing	5.1.1	International level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	HOMINIDAE	Pongo	Pongo pygmaeus	endemic	CR	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis chrysomelas	endemic	CR	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis chrysomelas	endemic	CR	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis chrysomelas	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis comata	endemic	EN	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis comata	endemic	EN	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis comata	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis frontata	endemic	VU	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis frontata	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis frontata	endemic	VU	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis frontata	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis hosei	endemic	VU	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis hosei	endemic	VU	Decreasing	3.1.2	Trade management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis hosei	endemic	VU	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis hosei	endemic	VU	Decreasing	5.1.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis hosei	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis hosei	endemic	VU	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis hosei	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis hosei	endemic	VU	Decreasing	5.1.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis hosei	endemic	VU	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis melalophos	endemic	EN	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis melalophos	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis melalophos	endemic	EN	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis melalophos	endemic	EN	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis melalophos	endemic	EN	Decreasing	3.1.2	Trade management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis melalophos	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis natunae	endemic	VU	Decreasing	5.4.1	International level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis natunae	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis natunae	endemic	VU	Decreasing	5.1.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis natunae	endemic	VU	Decreasing	3.1.2	Trade management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis natunae	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis natunae	endemic	VU	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis potenziani	endemic	CR	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis potenziani	endemic	CR	Decreasing	4.1	Formal education		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis potenziani	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis potenziani	endemic	CR	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis potenziani	endemic	CR	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis potenziani	endemic	CR	Decreasing	4.2	Training		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis potenziani	endemic	CR	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis rubicunda	endemic	VU	Decreasing	5.1.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis rubicunda	endemic	VU	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis rubicunda	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis rubicunda	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis rubicunda	endemic	VU	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis rubicunda	endemic	VU	Decreasing	5.4.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis rubicunda	endemic	VU	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis rubicunda	endemic	VU	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis thomasi	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Presbytis	Presbytis thomasi	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	PROCYONIDAE	Procyon	Procyon pygmaeus	endemic	CR	Decreasing	4.1	Formal education		
ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	PROCYONIDAE	Procyon	Procyon pygmaeus	endemic	CR	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	PROCYONIDAE	Procyon	Procyon pygmaeus	endemic	CR	Decreasing	2.2	Invasive/problematic species control		
ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	PROCYONIDAE	Procyon	Procyon pygmaeus	endemic	CR	Decreasing	3.4.1	Captive breeding/artificial propagation		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	LEMURIDAE	Prolemur	Prolemur simus	endemic	CR	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	LEMURIDAE	Prolemur	Prolemur simus	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	LEMURIDAE	Prolemur	Prolemur simus	endemic	CR	Decreasing	4.1	Formal education		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus coquereli	endemic	CR	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus coquereli	endemic	CR	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus coquereli	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus coquereli	endemic	CR	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus deckenii	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus diadema	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus diadema	endemic	CR	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus edwardsi	endemic	EN	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus edwardsi	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus edwardsi	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus edwardsi	endemic	EN	Decreasing	3.4.1	Captive breeding/artificial propagation		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus perrieri	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus perrieri	endemic	CR	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus perrieri	endemic	CR	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus perrieri	endemic	CR	Decreasing	4.2	Training		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus tattersalli	endemic	CR	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus tattersalli	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus tattersalli	endemic	CR	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus verreauxi	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	INDRIIDAE	Propithecus	Propithecus verreauxi	endemic	CR	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Prosciurillus	Prosciurillus abstrusus	endemic	DD	Unknown	1.1	Site/area protection		
