"ULM_ID" "REGION" "COUNTRYISO" "COUNTRY" "ARCHIP" "ISLAND" "LONG" "LAT" "Area"
75095 "Polynesia-Micronesia" "MNP" "Northern Mariana Islands" "Mariana Islands" "Farallon de Medinilla" 146.059027 16.018221 1.2
75110 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cabalitian Island" 120.11674 16.115036 1.74
75156 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cabarruyan Island" 119.977374 16.290492 72.32
75166 "Polynesia-Micronesia" "MNP" "Northern Mariana Islands" "Mariana Islands" "Anatahan Island" 145.676876 16.352246 35.13
75221 "Polynesia-Micronesia" "MNP" "Northern Mariana Islands" "Mariana Islands" "Sarigan Island" 145.779159 16.70451 5.11
75268 "Polynesia-Micronesia" "MNP" "Northern Mariana Islands" "Mariana Islands" "Guguan Island" 145.841331 17.309782 4.58
75272 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 120.401519 17.508639 1.29
75277 "Polynesia-Micronesia" "MNP" "Northern Mariana Islands" "Mariana Islands" "Mariana Islands" 145.832867 17.599608 13.86
75290 "Polynesia-Micronesia" "MNP" "Northern Mariana Islands" "Mariana Islands" "Pagan Island" 145.766701 18.116355 48.04
75308 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 121.425448 18.46619 2.4
75310 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Palaui Island" 122.134621 18.546556 27.13
75315 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Luzon" 121.42198 15.947613 104973.97
75323 "Polynesia-Micronesia" "MNP" "Northern Mariana Islands" "Mariana Islands" "Agrihan" 145.668424 18.772208 46.9
75324 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Barit Island" 121.253066 18.864093 4.68
75327 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Fuga Island" 121.375244 18.870353 97.66
75330 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Camiguin Island" 121.903783 18.921776 171.34
75336 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Dalupiri Island" 121.224664 19.088763 66.42
75353 "Indo-Burma" "CHN" "China" "Hainan" "Hainan Dao" 109.745579 19.195738 34042.9
75380 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Big South Cape Island" 167.407963 -47.240917 9.93
75387 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Putauhina Island" 167.386818 -47.2163 1.67
75389 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Noble Island" 167.661208 -47.21515 1.75
75448 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Codfish Island" 167.631191 -46.773271 16.08
75454 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Stewart Island" 167.857856 -46.987336 1701.13
75652 "Tasmania and New Zealand Islands" "AUS" "Australia" "Tasmania" NA 147.014079 -43.100585 3.23
75653 "Tasmania and New Zealand Islands" "AUS" "Australia" "Tasmania" "Woody Island" 147.294835 -43.329138 360.92
75789 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Kapiti Island" 174.910717 -40.855542 20.23
75822 "Tasmania and New Zealand Islands" "AUS" "Australia" "Tasmania" "Tasmania" 146.591468 -42.021189 64363.4
75825 "Tasmania and New Zealand Islands" "AUS" "Australia" "Tasmania" "Robbins Island" 144.947475 -40.691297 104.55
75843 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "South Island" 170.480865 -43.985413 150576.24
75845 "Tasmania and New Zealand Islands" "AUS" "Australia" "Tasmania" "Passage Island" 148.3409 -40.506344 3.17
75866 "Tasmania and New Zealand Islands" "AUS" "Australia" "Tasmania" "Cape Barren Island" 148.241195 -40.396582 471.39
75906 "Tasmania and New Zealand Islands" "AUS" "Australia" "Tasmania" "Flinders Island" 148.065546 -40.009283 1349.57
75912 "Tasmania and New Zealand Islands" "AUS" "Australia" "Tasmania" "King Island" 143.984974 -39.86447 1107.18
76027 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" NA 174.886486 -38.07499 1.34
76033 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" NA 177.119182 -38.00153 1.04
76064 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Motuhoa" 176.070777 -37.640866 1.24
76070 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Rangiwaea Island" 176.11172 -37.625592 4.72
76072 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" NA 176.011148 -37.578515 1.97
76085 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Matakana Island" 176.057296 -37.563083 62.47
76112 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Weeks Island" 174.745074 -36.965263 2.39
76144 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" NA 175.445711 -36.783214 3.51
76237 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Little Barrier Island" 175.083155 -36.201363 31.56
76259 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "Great Barrier Island" 175.42322 -36.199885 287.82
76597 "Tasmania and New Zealand Islands" "NZL" "New Zealand" "New Zealand" "North Island" 175.7049 -38.561335 114253.63
77353 "New Caledonia" "NCL" "New Caledonia" "New Caledonia" "Ile des Pins" 167.475909 -22.607196 145.43
77618 "New Caledonia" "NCL" "New Caledonia" "New Caledonia" "Ile Lebris" 165.760571 -21.817618 2.29
77720 "New Caledonia" "NCL" "New Caledonia" "New Caledonia" "Mare" 167.973461 -21.517013 658.94
77874 "New Caledonia" "NCL" "New Caledonia" "New Caledonia" "Lifou" 167.233031 -20.943242 1145.45
78065 "New Caledonia" "NCL" "New Caledonia" "New Caledonia" "Ouvea" 166.577649 -20.557896 133.08
78117 "New Caledonia" "NCL" "New Caledonia" "New Caledonia" "Ile Boh" 164.092326 -20.319494 2.97
78151 "New Caledonia" "NCL" "New Caledonia" "New Caledonia" "Ile Pam" 164.28707 -20.240498 6.22
78173 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Anatom" 169.821691 -20.190763 162.95
78193 "New Caledonia" "NCL" "New Caledonia" "New Caledonia" "Nouvelle-Caledonie" 165.488532 -21.32617 16407.79
78286 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Tanna" 169.347432 -19.497358 568.17
78294 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Matanuku Island" 178.10403 -19.168501 2.85
78302 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Ngaloa Island" 178.183221 -19.078972 3.72
78313 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Matava Island" 178.229696 -19.04123 449.61
78337 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Erromango" 169.144577 -18.813174 903.2
78340 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Moala Island" 179.888399 -18.600167 67.07
78427 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Nairai Island" 179.41348 -17.808005 26.17
78448 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Moturiki Island" 178.74632 -17.758587 16.99
78472 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Ovalau Island" 178.78826 -17.680909 107.24
78498 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Efate" 168.389324 -17.677363 902.98
78511 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Emao Island" 168.488413 -17.480915 8.08
78526 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Nguna Island" 168.353727 -17.450204 28.45
78542 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Kuata Island" 177.137444 -17.371246 1.6
78561 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Viti Levu" 177.965346 -17.836091 10693.22
78583 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Waya Island" 177.125633 -17.290314 23.06
78640 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Naviti Island" 177.243047 -17.111715 36.08
78645 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Emae" 168.379926 -17.064953 33.58
78695 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Tongoa" 168.55889 -16.899503 40.42
78721 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" NA 179.956647 -16.926998 148.28
78742 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Yasawa Island" 177.511188 -16.78437 34.26
78770 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Epi" 168.256113 -16.726328 446.11
78803 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Lopevi" 168.337659 -16.506894 36.75
78909 "Polynesia-Micronesia" "FJI" "Fiji" "Fiji Islands" "Vanua Levu" 179.241588 -16.602517 5753.54
78917 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Ambrym" 168.122293 -16.258192 677.31
78968 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Malakula" 167.477601 -16.26531 2058.14
79034 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Malo" 167.174297 -15.681634 184.47
79072 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Aore" 167.180312 -15.579397 59.08
79093 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Pentecost" 168.193241 -15.7582 497.19
79206 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Aoba" 167.833244 -15.383547 405.81
79314 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Lathu" 167.127333 -15.104779 1.9
79619 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Maewo" 168.119055 -15.150762 309.71
79783 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Espiritu Santo" 166.872853 -15.241205 3954.37
79909 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Mere Lava" 168.043208 -14.459562 18.42
80030 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Santa Maria" 167.511883 -14.28617 310.62
80142 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Mota" 167.694936 -13.846437 10.6
80151 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Ravenga" 167.552483 -13.787708 1.13
80166 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Vanua Lava" 167.468579 -13.82802 340.67
80200 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Mota Lava" 167.674756 -13.673961 34.32
80225 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Toga" 166.693725 -13.417632 19.57
80239 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Tegua" 166.625844 -13.244682 32.83
80245 "East Melanesian Islands" "VUT" "Vanuatu" "New Hebrides" "Ile Lonagavanoua" 166.567084 -13.13455 48.12
80318 "Polynesia-Micronesia" "FJI" "Fiji" NA "Rotuma Island" 177.08184 -12.503692 45.61
80330 "East Melanesian Islands" "SLB" "Solomon Islands" "New Hebrides" "Tikopia" 168.829863 -12.295431 6.23
80571 "East Melanesian Islands" "SLB" "Solomon Islands" "New Hebrides" "Vanikolo" 166.884133 -11.654172 180.92
80609 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Rennell Island" 160.27457 -11.660136 834.97
80624 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Tagula Island" 153.474169 -11.505908 812.84
80636 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Rossel Island" 154.146732 -11.362132 296.84
80660 "East Melanesian Islands" "SLB" "Solomon Islands" "New Hebrides" "Utupua" 166.525632 -11.260288 75.61
80767 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Dana" 122.867269 -10.98604 15.28
80860 "East Melanesian Islands" "SLB" "Solomon Islands" "New Hebrides" "Tomotu Noi" 166.059041 -10.807204 19.72
80943 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Deboyne Island" 152.374669 -10.688839 30.67
80951 "East Melanesian Islands" "SLB" "Solomon Islands" "New Hebrides" "Tomotu Neo" 165.806463 -10.678238 15.27
80952 "East Melanesian Islands" "SLB" "Solomon Islands" "New Hebrides" "Nendo" 165.938141 -10.73697 530.91
80970 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Rogeia Island" 150.645934 -10.637387 9.33
80975 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Misima Island" 152.722944 -10.662054 215.85
80987 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Raijua" 121.577847 -10.618797 38.71
81004 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Rocky Islet" 150.993984 -10.624133 106.29
81007 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Sariba Island" 150.717999 -10.606595 23.92
81018 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Ito Island" 150.761507 -10.567256 3.81
81032 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Sideia Island" 150.846537 -10.592435 97.62
81041 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Marau Island" 161.503733 -10.526172 4.99
81055 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Roti" 123.134383 -10.720176 1259.33
81059 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sawu" 121.869738 -10.527826 422.34
81061 "Sundaland" "CXR" "Christmas Island" NA "Christmas Island" 105.636553 -10.485344 139.61
81140 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Malaupaina Island" 161.969891 -10.249172 6.37
81147 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Uki Island" 161.735322 -10.25362 43.98
81155 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "San Cristobal" 161.81301 -10.553912 3084.56
81163 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Malaulalo Island" 161.946284 -10.186064 3.34
81170 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Ali'ite Island" 161.925199 -10.13932 2.91
81173 "Papua New Guinea" "AUS" "Australia" "Great Barrier Reef Islands" "Moa Island" 142.265227 -10.182985 172.17
81175 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Semau" 123.394139 -10.228771 225.61
81263 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Wahere Island" 160.814121 -9.822988 3.39
81271 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Marapa Island" 160.866182 -9.815449 7.99
81296 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Normanby Island" 151.051527 -9.98486 898.49
81323 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Alcester Island" 152.440012 -9.556591 5.41
81336 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Marauni'ao Island" 161.28056 -9.516046 1.17
81343 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Tarairiu Island" 161.255408 -9.49736 1.21
81349 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Maroria Island" 161.23834 -9.470317 1.86
81356 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Haidana Island" 147.0363 -9.444467 2.14
81369 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Komusupa Island" 161.21661 -9.432869 1.7
81385 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Hokaiwai Island" 161.174762 -9.388754 1.58
81394 "Papua New Guinea" "AUSPN" "Australia; Papua New Guinea" "Malay Archipelago" "Saibai Island" 142.69048 -9.396038 105.73
81410 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Fergusson Island" 150.666447 -9.527423 1329.66
81430 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sumba" 119.961652 -9.762654 10922.61
81441 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Guadalcanal Island" 160.160271 -9.62279 5369.48
81452 "Papua New Guinea" "AUSPN" "Australia; Papua New Guinea" "Malay Archipelago" "Boigu Island" 142.216104 -9.264897 73.07
81466 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Goodenough Island" 150.24241 -9.347841 706.09
81474 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Anuta Paina Island" 161.263226 -9.166859 1.87
81479 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Laumuan" 159.364197 -9.142346 1.34
81481 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Alokan Island" 159.12395 -9.148044 8.17
81482 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Taina" 159.14265 -9.138197 1.29
81491 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Moe" 159.288722 -9.12446 1.6
81499 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Loun Island" 159.244508 -9.11678 5.42
81500 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Savo Island" 159.811895 -9.131385 30.11
81501 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Hoi Island" 159.155894 -9.112013 2.08
81505 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Talina" 159.263663 -9.10569 2.27
81509 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Tulaghi" 160.145855 -9.102007 2.08
81517 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Ufaon" 159.24766 -9.069071 1.37
81518 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Nggela Pile" 160.320419 -9.140087 127.9
81520 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Faila" 159.257452 -9.057062 2.18
81521 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" NA 159.193576 -9.050135 1.81
81527 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Mbanika Island" 159.196518 -9.095386 48.72
81535 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Mane" 159.03512 -9.025444 3.02
81542 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Pavuvu Island" 159.110485 -9.063937 129.19
81546 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Nggela Sule" 160.20018 -9.064953 219.84
81548 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Leru" 159.052831 -8.997151 2.53
81555 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Marulaon" 159.089841 -8.986519 3.77
81561 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Parama Island" 143.415923 -9.002479 38.16
81565 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Kwaro Island" 160.748782 -8.96178 1.14
81568 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Mbokonumbeta Island" 160.082974 -8.984221 27.07
81571 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Muyua Island" 152.754653 -9.111502 903.36
81616 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Vakuta Island" 151.166922 -8.851979 21.16
81664 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Hotuanivena Island" 158.105385 -8.743825 7.57
81698 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Mibu Island" 143.44518 -8.736569 18.42
81713 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Tetepare Island" 157.5575 -8.743398 126.66
81740 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Nggatokae Island" 158.18004 -8.776316 96.88
81742 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Nusa Penida" 115.541476 -8.738766 196.37
81746 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Dawari Island" 143.381222 -8.694425 8.16
81767 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Moroge Island" 143.389046 -8.66531 10.14
81795 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Runja Island" 157.804306 -8.653528 1.63
81800 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Padar" 119.576377 -8.655271 15.02
81823 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Raki" 117.982977 -8.650909 25.13
81834 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Rinja" 119.689057 -8.701673 212.94
81865 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Sanihulumu Island" 158.181912 -8.6235 3.41
81870 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Njapuana Island" 158.188804 -8.589842 1.41
81898 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Bomapau Island" 151.097237 -8.585665 4.68
81924 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Tengar" 117.786736 -8.55511 1.94
81941 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Njapuchanjomo Island" 158.156254 -8.565652 1.23
81966 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Dubuwaro Island" 143.310128 -8.564906 24.38
81979 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Vangunu Island" 157.995318 -8.640606 520.09
82005 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Porepore Island" 158.171241 -8.538753 3.32
82006 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Marovo Island" 157.997826 -8.511974 6.93
82046 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Ngali" 117.733463 -8.526222 30.74
82052 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Magabu Island" 143.212013 -8.479594 3.7
82056 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Matiu Island" 158.140484 -8.484379 1.79
82075 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" NA 143.31325 -8.459218 1.65
82078 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Nikira Island" 143.17568 -8.481699 15.04
82082 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Liang" 117.658449 -8.491318 24.27
82083 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Kuragimini Island" 143.293299 -8.451725 2.39
82088 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Nusa Barung" 113.336398 -8.478044 80.3
82097 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Karikana Island" 158.001814 -8.45072 1.27
82114 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sempu" 112.697207 -8.446401 10.81
82116 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" NA 119.463068 -8.578119 330.02
82123 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Solor" 122.99084 -8.501367 222.86
82127 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Panjang" 116.90245 -8.437613 17.42
82128 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Uipi Island" 157.940438 -8.424489 1.25
82141 "Wallacea" "TLS" "East Timor" "Malay Archipelago" "Pulau Jaco" 127.324472 -8.429572 11.42
82153 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Kiwai Island" 143.435811 -8.55252 308.51
82159 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Sia Islet" 151.081143 -8.548455 279.88
82166 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" NA 143.30714 -8.416005 12.22
82167 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Rendova Island" 157.314845 -8.544868 400.26
82173 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" NA 119.295168 -8.430433 27
82175 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Daura Island" 143.267775 -8.418614 20.18
82189 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Sumogi Island" 143.027472 -8.395223 23.95
82196 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "San Jorge Island" 159.601774 -8.460903 203.14
82202 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Mbelombelo Island" 157.531624 -8.394283 6.65
82215 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Rusa" 123.823053 -8.38905 14.23
82224 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Kuriao Island" 157.892304 -8.391546 5.05
82233 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" NA 143.029751 -8.363038 4.2
82248 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Marisa" 123.927473 -8.364978 14.23
82262 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Tombatuni Island" 157.37364 -8.34226 1.07
82273 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Nduhiri Island" 157.850471 -8.344142 1.86
82282 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Reginimi Island" 142.909183 -8.3355 4.83
82289 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 138.94094 -8.352331 16.54
82291 "Wallacea" "IDNTL" "Indonesia; East Timor" "Malay Archipelago" "Pulau Timor" 125.11192 -9.247571 28614.47
82295 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 138.369074 -8.389318 88.51
82299 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Dogope Island" 143.082861 -8.336605 24.65
82303 "Papua New Guinea" "PNG" "Papua New Guinea" "Malay Archipelago" "Gebaro Island" 143.211175 -8.343074 66.46
82304 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 138.954047 -8.33335 5.74
82308 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Malaita" 160.947903 -8.918074 3749.93
82310 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Ndume Island" 157.331389 -8.344484 7.3
82317 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Petani Island" 157.559299 -8.335624 2.9
82358 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Kotukuriana Island" 157.823434 -8.308437 5.52
82367 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Ndora Island" 157.486479 -8.306857 18.78
82376 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Rereghana Island" 157.414744 -8.302951 12.87
82392 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Pura" 124.345923 -8.300561 28.35
82421 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Tomba Kokorarapa Island" 157.79351 -8.264504 1.55
82422 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 138.879437 -8.276143 7.28
82429 "East Melanesian Islands" "SLB" "Solomon Islands" "Solomon Islands" "Simbo Island" 156.532657 -8.279331 13.9
82439 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Adunara" 123.170141 -8.323083 514.76
